year,week,outbreak_starting_date,reporting_date,state,district,disease_illness_name,status,cases,deaths
2024,30,2024-07-22,2024-07-23,Madhya Pradesh,Dhar,Acute Diarrheal Disease,Reported in Same Week,26,0
2024,30,2024-07-22,2024-07-23,Madhya Pradesh,Katni,Acute Diarrheal Disease,Reported in Same Week,42,0
2024,30,2024-07-22,2024-07-23,Madhya Pradesh,Katni,Acute Diarrheal Disease,Reported in Same Week,24,3
2024,30,2024-07-20,2024-07-23,Madhya Pradesh,Bhopal,Acute Diarrheal Disease,Reported in Same Week,42,0
2024,30,2024-07-19,2024-07-22,Madhya Pradesh,Barwani,Food Poisoning,Reported in Same Week,52,0
2024,30,2024-07-18,2024-07-22,Madhya Pradesh,Dindori,Acute Diarrheal Disease,Reported in Same Week,75,0
2024,30,2024-07-11,2024-07-22,Madhya Pradesh,Dindori,Acute Diarrheal Disease,Reported in Same Week,71,0
2024,30,2024-06-24,,Madhya Pradesh,Satna,Cholera,Reported Late,31,0
2024,30,2024-07-26,2024-07-26,Maharashtra,Gadchiroli,Malaria,Reported in Same Week,6,1
2024,30,2024-07-26,2024-07-26,Maharashtra,Gadchiroli,Malaria,Reported in Same Week,2,1
2024,30,2024-07-25,2024-07-26,Maharashtra,Ahmednagar,Cholera,Reported in Same Week,6,0
2024,30,2024-07-22,2024-07-26,Maharashtra,Jalgaon,Cholera,Reported in Same Week,13,3
2024,30,2024-07-22,2024-07-25,Maharashtra,Amravati,Acute Diarrheal Disease,Reported in Same Week,47,0
2024,30,2024-07-22,2024-07-22,Maharashtra,Gadchiroli,Malaria,Reported in Same Week,4,1
2024,30,2024-07-19,2024-07-22,Maharashtra,Yavatmal,Cholera,Reported in Same Week,8,0
2024,30,2024-07-16,2024-07-23,Maharashtra,Nashik,Acute Diarrheal Disease,Reported in Same Week,79,0
2024,30,2024-07-14,2024-07-23,Maharashtra,Nashik,Dengue,Reported in Same Week,3,1
2024,30,2024-07-08,2024-07-23,Maharashtra,Nashik,Dengue,Reported in Same Week,1,1
2024,30,2024-07-23,2024-07-25,Meghalaya,East Khasi Hills,Measles,Reported in Same Week,94,0
2024,30,2024-07-23,2024-07-23,Nagaland,Dimapur,Japanese Encephalitis,Reported in Same Week,8,0
2024,30,2024-07-28,2024-07-28,Odisha,Bargarh,Food Poisoning,Reported in Same Week,8,0
2024,30,2024-07-26,2024-07-28,Odisha,Ganjam,Acute Diarrheal Disease,Reported in Same Week,15,0
2024,30,2024-07-25,2024-07-28,Odisha,Ganjam,Acute Diarrheal Disease,Reported in Same Week,11,0
2024,30,2024-07-25,2024-07-25,Odisha,Balangir,Acute Diarrheal Disease,Reported in Same Week,22,0
2024,30,2024-07-24,2024-07-24,Odisha,Balangir,Acute Diarrheal Disease,Reported in Same Week,13,0
2024,30,2024-07-24,2024-07-24,Odisha,Cuttack,Acute Diarrheal Disease,Reported in Same Week,43,0
2024,30,2024-07-24,2024-07-24,Odisha,Mayurbhanj,Acute Diarrheal Disease,Reported in Same Week,23,0
2024,30,2024-07-23,2024-07-23,Odisha,Jharsuguda,Acute Diarrheal Disease,Reported in Same Week,19,0
2024,30,2024-07-22,2024-07-26,Odisha,Ganjam,Acute Diarrheal Disease,Reported in Same Week,8,0
2024,30,2024-07-22,2024-07-24,Odisha,Ganjam,Acute Diarrheal Disease,Reported in Same Week,19,0
2024,30,2024-07-22,2024-07-23,Odisha,Kandhamal,Chickenpox,Reported in Same Week,16,0
2024,30,2024-07-22,2024-07-22,Odisha,Jajpur,Food Poisoning,Reported in Same Week,10,0
2024,30,2024-07-20,2024-07-25,Odisha,Ganjam,Acute Diarrheal Disease,Reported in Same Week,15,0
2024,30,2024-07-16,2024-07-22,Odisha,Ganjam,Measles,Reported in Same Week,17,0
2024,30,2024-07-15,2024-07-22,Odisha,Balangir,Acute Diarrheal Disease,Reported in Same Week,30,0
2024,30,2024-07-23,2024-07-23,Punjab,S.A.S Nagar,Acute Diarrheal Disease,Reported in Same Week,125,0
2024,30,2024-07-22,2024-07-26,Punjab,Patiala,Acute Diarrheal Disease,Reported in Same Week,135,1
2024,30,2024-07-22,2024-07-25,Punjab,Faridkot,Chickenpox,Reported in Same Week,5,0
2024,30,2024-07-26,2024-07-26,Rajasthan,Sikar,Acute Diarrheal Disease,Reported in Same Week,98,0
2024,30,2024-07-22,2024-07-23,Rajasthan,Ganganagar,Acute Diarrheal Disease,Reported in Same Week,173,0
2024,30,2024-07-19,2024-07-22,Rajasthan,Kota,Hepatitis A,Reported in Same Week,43,0
2024,30,2024-07-25,2024-07-26,Tamil Nadu,Coimbatore,Mumps,Reported in Same Week,16,0
2024,30,2024-07-25,2024-07-26,Tamil Nadu,Villupuram,Hepatitis A,Reported in Same Week,5,0
2024,30,2024-07-22,2024-07-24,Tamil Nadu,Thanjavur,Mumps,Reported in Same Week,14,0
2024,30,2024-07-22,2024-07-23,Tamil Nadu,Namakkal,Mumps,Reported in Same Week,20,0
2024,30,2024-07-22,2024-07-23,Tamil Nadu,Namakkal,Mumps,Reported in Same Week,9,0
2024,30,2024-07-22,2024-07-22,Tamil Nadu,Villupuram,Mumps,Reported in Same Week,31,0
2024,30,2024-07-20,2024-07-22,Tamil Nadu,Cuddalore,Diphtheria,Reported in Same Week,8,0
2024,30,2024-07-26,2024-07-27,Uttar Pradesh,Lucknow,Cholera,Reported in Same Week,50,0
2024,30,2024-07-22,2024-07-26,Uttar Pradesh,Kannauj,Acute Diarrheal Disease,Reported in Same Week,47,2
2024,30,2024-07-19,2024-07-23,Uttar Pradesh,Kushinagar,Acute Diarrheal Disease,Reported in Same Week,23,0
2024,30,2024-07-21,2024-07-23,Uttarakhand,Nainital,Chickenpox,Reported in Same Week,16,0
2024,30,2024-07-21,2024-07-23,Uttarakhand,Rudraprayag,Hepatitis A,Reported in Same Week,18,0
2024,30,2024-07-23,2024-07-23,West Bengal,Murshidabad,Food Poisoning,Reported in Same Week,39,0
2024,29,2024-07-15,2024-07-18,Andhra Pradesh,Tirupati,Food poisoning,Reported in Same Week,135,0
2024,29,2024-07-15,2024-07-18,Andhra Pradesh,Tirupati,Food Poisoning,Reported in Same Week,18,2
2024,29,2024-07-12,2024-07-20,Andhra Pradesh,Palnadu,Acute Diarrheal Disease,Reported in Same Week,64,0
2024,29,2024-07-18,2024-07-19,Arunachal Pradesh,Leparada,Acute Diarrheal Disease,Reported in Same Week,16,0
2024,29,2024-07-18,2024-07-18,Arunachal Pradesh,Lohit,Shigellosis,Reported in Same Week,29,0
2024,29,2024-07-19,2024-07-21,Assam,Chirang,Japanese Encephalitis,Reported in Same Week,3,0
2024,29,2024-07-19,2024-07-21,Assam,Karbi Anglong,Japanese Encephalitis,Reported in Same Week,2,2
2024,29,2024-07-18,2024-07-19,Assam,Sonitpur,Fever,Reported in Same Week,30,0
2024,29,2024-07-18,2024-07-18,Assam,Goalpara,Human Rabies,Reported in Same Week,1,1
2024,29,2024-07-17,2024-07-17,Assam,Goalpara,Acute Diarrheal Disease,Reported in Same Week,35,0
2024,29,2024-06-20,2024-07-20,Bihar,Patna,Cholera,Reported in Same Week,25,0
2024,29,2024-07-20,2024-07-21,Chhattisgarh,Durg,Cholera,Reported in Same Week,225,0
2024,29,2024-07-18,2024-07-18,Chhattisgarh,Durg,Cholera,Reported in Same Week,96,0
2024,29,2024-07-16,2024-07-16,Chhattisgarh,Janjgir-Champa,Acute Diarrheal Disease,Reported in Same Week,237,2
2024,29,2024-07-15,2024-07-15,Chhattisgarh,Bijapur,Malaria,Reported in Same Week,4,2
2024,29,2024-07-12,2024-07-15,Chhattisgarh,Bilaspur,Acute Diarrheal Disease,Reported in Same Week,118,0
2024,29,2024-07-12,2024-07-15,Chhattisgarh,Kabirdham,Acute Diarrheal Disease,Reported in Same Week,113,0
2024,29,2024-07-18,2024-07-19,Gujarat,Narmada,Measles,Reported in Same Week,8,0
2024,29,2024-07-16,2024-07-16,Gujarat,Vadodara,Cholera,Reported in Same Week,40,0
2024,29,2024-07-09,,Gujarat,Banaskantha,Acute Encephalitic Syndrome,Reported Late,84,41
2024,29,2024-07-13,2024-07-17,Haryana,Fatehabad,Cholera,Reported in Same Week,140,0
2024,29,2024-07-20,2024-07-20,Jammu and Kashmir,Anantnag,Acute Diarrheal Disease,Reported in Same Week,142,0
2024,29,2024-07-17,2024-07-18,Jammu and Kashmir,Poonch,Food Poisoning,Reported in Same Week,13,0
2024,29,2024-07-17,2024-07-17,Jammu and Kashmir,Kupwara,Measles,Reported in Same Week,6,0
2024,29,2024-07-16,2024-07-18,Jammu and Kashmir,Ganderbal,Hepatitis A,Reported in Same Week,9,0
2024,29,2024-07-13,2024-07-15,Jharkhand,Ranchi,Dengue,Reported in Same Week,10,0
2024,29,2024-07-20,2024-07-21,Karnataka,Raichur,Acute Diarrheal Disease,Reported in Same Week,50,0
2024,29,2024-07-20,2024-07-20,Karnataka,Yadgir,Cholera,Reported in Same Week,71,0
2024,29,2024-07-19,2024-07-19,Karnataka,Mandya,Fever,Reported in Same Week,21,0
2024,29,2024-07-18,2024-07-19,Karnataka,Udupi,Hepatitis A,Reported in Same Week,24,0
2024,29,2024-07-19,2024-07-20,Kerala,Alappuzha,Food Poisoning,Reported in Same Week,34,0
2024,29,2024-07-19,2024-07-19,Kerala,Pathanamthitta,Leptospirosis,Reported in Same Week,8,0
2024,29,2024-07-18,2024-07-19,Kerala,Kozhikode,Jaundice,Reported in Same Week,55,0
2024,29,2024-07-18,2024-07-18,Kerala,Kottayam,Hepatitis A,Reported in Same Week,31,0
2024,29,2024-07-18,2024-07-18,Kerala,Kottayam,Hepatitis A,Reported in Same Week,18,0
2024,29,2024-07-17,2024-07-17,Kerala,Kottayam,Mumps,Reported in Same Week,23,0
2024,29,2024-07-08,2024-07-19,Kerala,Wayanad,Mumps,Reported in Same Week,18,0
2024,29,2024-07-21,2024-07-21,Madhya Pradesh,Rewa,Cholera,Reported in Same Week,40,0
2024,29,2024-07-21,2024-07-21,Madhya Pradesh,Satna,Cholera,Reported in Same Week,51,2
2024,29,2024-07-21,2024-07-21,Madhya Pradesh,Shivpuri,Acute Diarrheal Disease,Reported in Same Week,17,0
2024,29,2024-07-20,2024-07-20,Madhya Pradesh,Ashoknagar,Cholera,Reported in Same Week,18,0
2024,29,2024-07-20,2024-07-20,Madhya Pradesh,Mandla,Cholera,Reported in Same Week,35,0
2024,29,2024-07-19,2024-07-20,Madhya Pradesh,Rewa,Dengue,Reported in Same Week,21,0
2024,29,2024-07-19,2024-07-19,Madhya Pradesh,Ashoknagar,Acute Diarrheal Disease,Reported in Same Week,19,0
2024,29,2024-07-19,2024-07-19,Madhya Pradesh,Raisen,Cholera,Reported in Same Week,21,1
2024,29,2024-07-18,2024-07-18,Madhya Pradesh,Gwalior,Food Poisoning,Reported in Same Week,42,0
2024,29,2024-07-17,2024-07-18,Madhya Pradesh,Seoni,Acute Diarrheal Disease,Reported in Same Week,29,0
2024,29,2024-07-15,2024-07-15,Madhya Pradesh,Rewa,Scrub Typhus,Reported in Same Week,15,0
2024,29,2024-07-14,2024-07-15,Madhya Pradesh,Katni,Acute Diarrheal Disease,Reported in Same Week,20,0
2024,29,2024-07-13,2024-07-16,Madhya Pradesh,Hoshangabad,Acute Diarrheal Disease,Reported in Same Week,31,0
2024,29,2024-07-08,2024-07-15,Madhya Pradesh,Jabalpur,Acute Diarrheal Disease,Reported in Same Week,27,1
2024,29,2024-07-20,2024-07-20,Maharashtra,Kolhapur,Dysentery,Reported in Same Week,98,0
2024,29,2024-07-19,2024-07-20,Maharashtra,Dhule,Acute Diarrheal Disease,Reported in Same Week,22,0
2024,29,2024-07-19,2024-07-19,Maharashtra,Akola,Acute Diarrheal Disease,Reported in Same Week,23,0
2024,29,2024-07-18,2024-07-19,Maharashtra,Chandrapur,Malaria,Reported in Same Week,30,1
2024,29,2024-07-17,2024-07-18,Maharashtra,Ahmednagar,Zika Virus,Reported in Same Week,3,0
2024,29,2024-07-16,2024-07-19,Maharashtra,Satara,Dengue,Reported in Same Week,17,0
2024,29,2024-07-16,2024-07-16,Maharashtra,Amravati,Acute Diarrheal Disease,Reported in Same Week,89,1
2024,29,2024-07-15,2024-07-15,Maharashtra,Amravati,Acute Diarrheal Disease,Reported in Same Week,70,0
2024,29,2024-07-13,2024-07-15,Maharashtra,Pune,Zika Virus,Reported in Same Week,1,0
2024,29,2024-07-11,2024-07-15,Maharashtra,Parbhani,Acute Diarrheal Disease,Reported in Same Week,79,0
2024,29,2024-07-08,2024-07-16,Maharashtra,Pune,Zika Virus,Reported in Same Week,11,0
2024,29,2024-07-27,2024-07-20,Mizoram,Aizawl,Food Poisoning,Reported in Same Week,38,0
2024,29,2024-07-19,2024-07-19,Odisha,Sundargarh,Acute Diarrheal Disease,Reported in Same Week,19,0
2024,29,2024-07-18,2024-07-20,Odisha,Rayagada,Measles,Reported in Same Week,28,0
2024,29,2024-07-17,2024-07-18,Odisha,Balangir,Acute Diarrheal Disease,Reported in Same Week,15,0
2024,29,2024-07-17,2024-07-17,Odisha,Mayurbhanj,Food Poisoning,Reported in Same Week,23,0
2024,29,2024-07-16,2024-07-19,Odisha,Ganjam,Acute Diarrheal Disease,Reported in Same Week,36,0
2024,29,2024-07-15,2024-07-15,Odisha,Bargarh,Acute Diarrheal Disease,Reported in Same Week,17,0
2024,29,2024-07-08,2024-07-15,Odisha,Bhadrak,Food Poisoning,Reported in Same Week,33,0
2024,29,2024-06-17,2024-07-17,Odisha,Balangir,Acute Diarrheal Disease,Reported in Same Week,61,0
2024,29,2024-07-15,2024-07-18,Punjab,Moga,Acute Diarrheal Disease,Reported in Same Week,34,0
2024,29,2024-07-15,2024-07-17,Punjab,Patiala,Acute Diarrheal Disease,Reported in Same Week,34,0
2024,29,2024-07-13,2024-07-15,Punjab,Patiala,Acute Diarrheal Disease,Reported in Same Week,68,0
2024,29,2024-07-12,2024-07-15,Rajasthan,Sikar,Hepatitis A,Reported in Same Week,12,0
2024,29,2024-07-16,2024-07-17,Tamil Nadu,Tiruchirappalli,Dengue,Reported in Same Week,15,0
2024,29,2024-07-15,2024-07-16,Tamil Nadu,Sivaganga,Jaundice,Reported in Same Week,12,0
2024,29,2024-07-13,2024-07-15,Tamil Nadu,Cuddalore,Acute Diarrheal Disease,Reported in Same Week,151,0
2024,29,2024-07-15,2024-07-15,Tripura,North Tripura,Acute Diarrheal Disease,Reported in Same Week,74,0
2024,29,2024-07-20,2024-07-21,Uttar Pradesh,Farrukhabad,Food Poisoning,Reported in Same Week,34,0
2024,29,2024-07-16,2024-07-18,Uttar Pradesh,Lucknow,Cholera,Reported in Same Week,25,0
2024,29,2024-07-13,2024-07-20,Uttar Pradesh,Shravasti,Food Poisoning,Reported in Same Week,11,3
2024,29,2024-07-20,2024-07-20,Uttarakhand,Pauri Garhwal,Mushroom Poisoning,Reported in Same Week,9,0
2024,29,2024-07-16,2024-07-17,Uttarakhand,Nainital,Mumps,Reported in Same Week,11,0
2024,29,2024-07-15,2024-07-16,West Bengal,Birbhum,Acute Diarrheal Disease,Reported in Same Week,34,0
2024,28,2024-07-10,2024-07-11,Andhra Pradesh,Y.S.R.,Acute Diarrheal Disease,Reported in Same Week,19,0
2024,28,2024-07-09,2024-07-10,Andhra Pradesh,Chittoor,Acute Diarrheal Disease,Reported in Same Week,19,0
2024,28,2024-07-07,2024-07-08,Andhra Pradesh,Konaseema,Acute Diarrheal Disease,Reported in Same Week,14,0
2024,28,2024-06-24,,Andhra Pradesh,Tirupati,Acute Diarrheal Disease,Reported Late,7,0
2024,28,2024-06-23,,Andhra Pradesh,Tirupati,Cholera,Reported Late,19,0
2024,28,2024-07-09,2024-07-09,Arunachal Pradesh,Tawang,Acute Diarrheal Disease,Reported in Same Week,16,0
2024,28,2024-07-13,2024-07-13,Assam,Bongaigaon,Japanese Encephalitis,Reported in Same Week,1,1
2024,28,2024-07-12,2024-07-12,Assam,Bajali,Japanese Encephalitis,Reported in Same Week,1,1
2024,28,2024-07-12,2024-07-12,Assam,Nagaon,Japanese Encephalitis,Reported in Same Week,1,1
2024,28,2024-07-09,2024-07-11,Assam,Kokrajhar,Chickenpox,Reported in Same Week,10,0
2024,28,2024-07-09,2024-07-10,Assam,Karimganj,Food Poisoning,Reported in Same Week,6,0
2024,28,2024-07-05,2024-07-12,Assam,West Karbi Anglong,Japanese Encephalitis,Reported in Same Week,2,1
2024,28,2024-07-12,2024-07-13,Bihar,Samastipur,Acute Diarrheal Disease,Reported in Same Week,17,0
2024,28,2024-07-11,2024-07-12,Chhattisgarh,Bijapur,Measles,Reported in Same Week,11,0
2024,28,2024-07-11,2024-07-11,Chhattisgarh,Janjgir-Champa,Acute Diarrheal Disease,Reported in Same Week,114,1
2024,28,2024-07-08,2024-07-10,Chhattisgarh,Kabirdham,Acute Diarrheal Disease,Reported in Same Week,58,0
2024,28,2024-07-08,2024-07-09,Chhattisgarh,Bilaspur,Acute Diarrheal Disease,Reported in Same Week,11,0
2024,28,2024-07-08,2024-07-08,Chhattisgarh,Raipur,Cholera,Reported in Same Week,107,0
2024,28,2024-07-07,2024-07-08,Chhattisgarh,Bilaspur,Food Poisoning,Reported in Same Week,48,0
2024,28,2024-07-07,2024-07-08,Chhattisgarh,Mungeli,Acute Diarrheal Disease,Reported in Same Week,22,0
2024,28,2024-07-14,2024-07-14,Gujarat,Navsari,Acute Diarrheal Disease,Reported in Same Week,18,0
2024,28,2024-07-13,2024-07-13,Gujarat,Morbi,Cholera,Reported in Same Week,5,1
2024,28,2024-07-12,2024-07-14,Gujarat,Chhotaudepur,Acute Diarrheal Disease,Reported in Same Week,123,0
2024,28,2024-07-11,2024-07-11,Gujarat,Jamnagar,Acute Diarrheal Disease,Reported in Same Week,21,0
2024,28,2024-07-10,2024-07-09,Gujarat,Ahmedabad,Acute Diarrheal Disease,Reported in Same Week,27,0
2024,28,2024-07-09,2024-07-12,Gujarat,"Arvalli, Mahisagar, Sabar Kantha",Acute Encephalitic Syndrome,Reported in Same Week,93,7
2024,28,2024-07-08,2024-07-11,Haryana,Kaithal,Cholera,Reported in Same Week,4,0
2024,28,2024-07-10,2024-07-12,Himachal Pradesh,Mandi,Hepatitis A,Reported in Same Week,360,2
2024,28,2024-07-14,2024-07-14,Jammu and Kashmir,Bandipora,Acute Gastroenteritis,Reported in Same Week,19,0
2024,28,2024-07-11,2024-07-12,Jammu and Kashmir,Anantnag,Food Poisoning,Reported in Same Week,74,0
2024,28,2024-07-11,2024-07-11,Jammu and Kashmir,Anantnag,Acute Diarrheal Disease,Reported in Same Week,18,0
2024,28,2024-07-10,2024-07-11,Jammu and Kashmir,Anantnag,Acute Diarrheal Disease,Reported in Same Week,40,0
2024,28,2024-07-09,2024-07-10,Jammu and Kashmir,Baramulla,Hepatitis A and E,Reported in Same Week,22,0
2024,28,2024-07-05,2024-07-09,Jammu and Kashmir,Doda,Mumps,Reported in Same Week,7,0
2024,28,2024-07-11,2024-07-12,Jharkhand,West Singhbhum,Acute Diarrheal Disease,Reported in Same Week,6,0
2024,28,2024-07-10,2024-07-10,Jharkhand,Dhanbad,Acute Diarrheal Disease,Reported in Same Week,21,0
2024,28,2024-07-11,2024-07-14,Karnataka,Ballari,Cholera,Reported in Same Week,29,0
2024,28,2024-07-08,2024-07-09,Karnataka,Belagavi,Cholera,Reported in Same Week,49,0
2024,28,2024-07-08,2024-07-09,Karnataka,Chikballapur,Food Poisoning,Reported in Same Week,18,0
2024,28,2024-07-06,2024-07-09,Karnataka,Hassan,Dengue,Reported in Same Week,3,3
2024,28,2024-07-03,,Karnataka,Davangere,Acute Gastroenteritis,Reported Late,67,0
2024,28,2024-07-12,2024-07-12,Kerala,Malappuram,Hepatitis A,Reported in Same Week,25,0
2024,28,2024-07-11,2024-07-14,Kerala,Thrissur,Dengue,Reported in Same Week,72,0
2024,28,2024-07-09,2024-07-09,Kerala,Palakkad,Dengue,Reported in Same Week,69,0
2024,28,2024-07-08,2024-07-08,Kerala,Thiruvananthapuram,Acute Diarrheal Disease,Reported in Same Week,27,1
2024,28,2024-07-04,,Kerala,Thrissur,Chickenpox,Reported Late,8,0
2024,28,2024-06-22,,Kerala,Alappuzha,Acute Gastroenteritis,Reported Late,62,0
2024,28,2024-07-14,2024-07-14,Madhya Pradesh,Narsinghpur,Dengue,Reported in Same Week,24,0
2024,28,2024-07-12,2024-07-12,Madhya Pradesh,Satna,Acute Diarrheal Disease,Reported in Same Week,33,0
2024,28,2024-07-11,2024-07-12,Madhya Pradesh,Balaghat,Acute Diarrheal Disease,Reported in Same Week,63,0
2024,28,2024-07-11,2024-07-11,Madhya Pradesh,Narsinghpur,Dengue,Reported in Same Week,26,0
2024,28,2024-07-10,2024-07-10,Madhya Pradesh,Shahdol,Japanese Encephalitis,Reported in Same Week,5,1
2024,28,2024-07-09,2024-07-12,Madhya Pradesh,Harda,Dengue,Reported in Same Week,59,0
2024,28,2024-07-09,2024-07-09,Madhya Pradesh,Rajgarh,Dengue,Reported in Same Week,7,0
2024,28,2024-07-09,2024-07-09,Madhya Pradesh,Rewa,Japanese Encephalitis,Reported in Same Week,5,1
2024,28,2024-07-09,2024-07-09,Madhya Pradesh,Rewa,Japanese Encephalitis,Reported in Same Week,3,1
2024,28,2024-07-09,2024-07-09,Madhya Pradesh,Rewa,Japanese Encephalitis,Reported in Same Week,10,0
2024,28,2024-07-07,2024-07-12,Madhya Pradesh,Balaghat,Malaria,Reported in Same Week,5,0
2024,28,2024-07-06,2024-07-08,Madhya Pradesh,Ashoknagar,Acute Diarrheal Disease,Reported in Same Week,161,0
2024,28,2024-07-13,2024-07-13,Maharashtra,Yavatmal,Acute Diarrheal Disease,Reported in Same Week,43,0
2024,28,2024-07-12,2024-07-12,Maharashtra,Akola,Acute Diarrheal Disease,Reported in Same Week,93,0
2024,28,2024-07-12,2024-07-12,Maharashtra,Chandrapur,Acute Diarrheal Disease,Reported in Same Week,12,1
2024,28,2024-07-12,2024-07-12,Maharashtra,Washim,Dengue,Reported in Same Week,6,0
2024,28,2024-07-12,2024-07-12,Maharashtra,Yavatmal,Cholera,Reported in Same Week,7,0
2024,28,2024-07-11,2024-07-12,Maharashtra,Raigad,Dengue,Reported in Same Week,1,1
2024,28,2024-07-11,2024-07-12,Maharashtra,Sangli,Dengue,Reported in Same Week,2,1
2024,28,2024-07-10,2024-07-12,Maharashtra,Pune,Zika Virus,Reported in Same Week,2,0
2024,28,2024-07-10,2024-07-10,Maharashtra,Gadchiroli,Malaria,Reported in Same Week,3,1
2024,28,2024-07-09,2024-07-09,Maharashtra,Thane,Dengue,Reported in Same Week,2,1
2024,28,2024-07-08,2024-07-09,Maharashtra,Yavatmal,Cholera,Reported in Same Week,30,0
2024,28,2024-07-08,2024-07-08,Maharashtra,Hingoli,Acute Diarrheal Disease,Reported in Same Week,7,0
2024,28,2024-07-08,2024-07-08,Maharashtra,Latur,Dengue,Reported in Same Week,7,1
2024,28,2024-07-08,2024-07-08,Maharashtra,Latur,Hepatitis A,Reported in Same Week,9,0
2024,28,2024-07-06,2024-07-09,Maharashtra,Pune,Zika Virus,Reported in Same Week,3,0
2024,28,2024-07-03,,Maharashtra,Pune,Zika Virus,Reported Late,1,0
2024,28,2024-07-12,2024-07-13,Manipur,Kamjong,Typhoid,Reported in Same Week,12,0
2024,28,2024-06-27,,Manipur,Thoubal,Mumps,Reported Late,9,0
2024,28,2024-04-24,,Manipur,Kakching,Acute Gastroenteritis,Reported Late,32,0
2024,28,2024-07-11,2024-07-11,Meghalaya,Ri Bhoi,Typhoid,Reported in Same Week,13,0
2024,28,2024-07-14,2024-07-14,Odisha,Jajpur,Hepatitis A,Reported in Same Week,8,0
2024,28,2024-07-11,2024-07-11,Odisha,Malkangiri,Acute Diarrheal Disease,Reported in Same Week,32,0
2024,28,2024-07-10,2024-07-10,Odisha,Mayurbhanj,Acute Diarrheal Disease,Reported in Same Week,40,0
2024,28,2024-07-09,2024-07-10,Odisha,Ganjam,Acute Diarrheal Disease,Reported in Same Week,15,0
2024,28,2024-07-09,2024-07-09,Odisha,Balangir,Dengue,Reported in Same Week,66,0
2024,28,2024-07-09,2024-07-09,Odisha,Khordha,Measles,Reported in Same Week,22,0
2024,28,2024-07-08,2024-07-11,Odisha,Rayagada,Acute Diarrheal Disease,Reported in Same Week,5,0
2024,28,2024-07-07,2024-07-08,Odisha,Rayagada,Malaria,Reported in Same Week,31,0
2024,28,2024-07-06,2024-07-09,Odisha,Sundargarh,Food Poisoning,Reported in Same Week,9,0
2024,28,2024-07-02,,Odisha,Kandhamal,Acute Diarrheal Disease,Reported Late,11,0
